iter	Passed	Remaining
332	3265	6541
333	3268	6518
334	3272	6496
335	3276	6474
336	3279	6452
337	3282	6429
338	3286	6407
339	3290	6387
340	3293	6364
341	3296	6342
342	3299	6320
343	3302	6298
344	3307	6279
345	3310	6257
346	3313	6235
347	3316	6214
348	3321	6196
349	3324	6174
350	3328	6153
351	3331	6132
352	3334	6112
353	3339	6093
354	3342	6072
355	3345	6052
356	3348	6031
357	3354	6015
358	3357	5995
359	3360	5974
360	3364	5955
361	3369	5937
362	3372	5918
363	3375	5898
364	3378	5878
365	3382	5859
366	3386	5841
367	3390	5822
368	3393	5802
369	3396	5783
370	3400	5765
371	3404	5746
372	3407	5727
373	3410	5708
374	3414	5690
375	3418	5672
376	3421	5654
377	3424	5634
378	3427	5616
379	3432	5600
380	3435	5581
381	3439	5563
382	3442	5545
383	3445	5527
384	3449	5510
385	3453	5493
386	3456	5475
387	3459	5456
388	3463	5440
389	3467	5422
390	3470	5405
391	3474	5388
392	3477	5370
393	3481	5354
394	3484	5337
395	3488	5320
396	3491	5302
397	3495	5287
398	3498	5269
399	3501	5252
400	3504	5235
401	3508	5218
402	3512	5203
403	3515	5186
404	3519	5170
405	3522	5153
406	3525	5137
407	3529	5121
408	3533	5105
409	3536	5088
410	3539	5072
411	3544	5058
412	3547	5042
413	3550	5025
414	3553	5009
415	3557	4994
416	3561	4979
417	3565	4963
418	3568	4947
419	3571	4932
420	3576	4918
421	3579	4902
422	3582	4887
423	3585	4871
424	3590	4857
425	3593	4842
426	3597	4826
427	3600	4811
428	3603	4796
429	3607	4782
430	3611	4767
431	3614	4752
432	3617	4737
433	3621	4723
434	3625	4709
435	3628	4694
436	3632	4679
437	3635	4664
438	3639	4651
439	3642	4636
440	3645	4621
441	3648	4606
442	3652	4592
443	3656	4579
444	3659	4564
445	3662	4549
446	3665	4534
447	3669	4521
448	3672	4507
449	3675	4492
450	3679	4479
451	3682	4464
452	3687	4452
453	3690	4438
454	3694	4424
455	3697	4410
456	3701	4397
457	3705	4384
458	3708	4370
459	3711	4356
460	3714	4343
461	3718	4330
462	3721	4316
463	3725	4303
464	3728	4289
465	3732	4276
466	3736	4264
467	3739	4250
468	3742	4237
469	3746	4224
470	3750	4212
471	3754	4199
472	3757	4186
473	3760	4173
474	3764	4161
475	3768	4148
476	3772	4135
477	3775	4122
478	3779	4110
479	3783	4098
480	3786	4085
481	3789	4072
482	3793	4060
483	3796	4047
484	3800	4035
485	3803	4023
486	3807	4010
487	3810	3997
488	3814	3986
489	3818	3973
490	3821	3961
491	3824	3949
492	3829	3938
493	3833	3926
494	3836	3913
495	3839	3901
496	3843	3890
497	3847	3878
498	3850	3866
499	3854	3854
500	3857	3842
501	3863	3832
502	3866	3820
503	3869	3807
504	3872	3795
505	3876	3784
506	3880	3773
507	3883	3761
508	3886	3749
509	3889	3737
510	3894	3726
511	3897	3714
512	3900	3702
513	3904	3691
514	3907	3680
515	3911	3669
516	3915	3657
517	3918	3646
518	3921	3634
519	3926	3624
520	3929	3612
521	3933	3601
522	3935	3589
523	3939	3579
524	3943	3567
525	3946	3556
526	3949	3544
527	3952	3533
528	3957	3523
529	3960	3512
530	3963	3501
531	3966	3489
532	3969	3478
533	3973	3467
534	3977	3456
535	3980	3445
536	3984	3435
537	3987	3424
538	3991	3413
539	3995	3403
540	3998	3392
541	4001	3381
542	4005	3371
543	4009	3361
544	4013	3350
545	4016	3339
546	4019	3329
547	4023	3318
548	4027	3308
549	4030	3297
550	4033	3287
551	4038	3277
552	4041	3266
553	4044	3256
554	4048	3245
555	4052	3236
556	4055	3225
557	4058	3215
558	4062	3204
559	4066	3194
560	4070	3185
561	4073	3174
562	4077	3164
563	4080	3154
564	4085	3145
565	4089	3135
566	4092	3125
567	4096	3115
568	4100	3106
569	4104	3096
570	4107	3085
571	4110	3075
572	4115	3066
573	4118	3056
574	4122	3046
575	4125	3036
576	4128	3026
577	4133	3017
578	4136	3007
579	4139	2997
580	4142	2987
581	4145	2977
582	4150	2968
583	4153	2958
584	4156	2948
585	4159	2938
586	4164	2930
587	4168	2920
588	4171	2910
589	4174	2901
590	4178	2891
591	4182	2882
592	4185	2872
593	4189	2863
594	4192	2853
595	4197	2844
596	4200	2835
597	4203	2825
598	4206	2816
599	4211	2807
600	4214	2798
601	4218	2788
602	4221	2779
603	4225	2770
604	4229	2761
605	4233	2752
606	4236	2743
607	4240	2734
608	4244	2725
609	4248	2716
610	4252	2707
611	4255	2697
612	4260	2689
613	4263	2680
614	4266	2671
615	4269	2661
616	4273	2652
617	4277	2643
618	4281	2635
619	4284	2626
620	4288	2617
621	4292	2608
622	4295	2599
623	4299	2590
624	4302	2581
625	4306	2572
626	4310	2564
627	4313	2555
628	4317	2546
629	4321	2537
630	4325	2529
631	4328	2520
632	4331	2511
633	4335	2502
634	4340	2494
635	4343	2485
636	4346	2477
637	4350	2468
638	4354	2460
639	4357	2451
640	4361	2442
641	4364	2434
642	4368	2425
643	4372	2417
644	4375	2408
645	4379	2399
646	4382	2391
647	4387	2383
648	4391	2374
649	4394	2366
650	4398	2357
651	4403	2350
652	4406	2341
653	4409	2333
654	4413	2324
655	4417	2316
656	4421	2308
657	4424	2299
658	4428	2291
659	4431	2283
660	4436	2275
661	4440	2267
662	4443	2258
663	4446	2250
664	4450	2241
665	4453	2233
666	4457	2225
667	4461	2217
668	4465	2209
669	4468	2201
670	4473	2193
671	4477	2185
672	4480	2177
673	4483	2168
674	4487	2160
675	4491	2152
676	4495	2144
677	4498	2136
678	4502	2128
679	4506	2120
680	4510	2112
681	4513	2104
682	4517	2096
683	4521	2088
684	4524	2080
685	4528	2072
686	4531	2064
687	4534	2056
688	4539	2048
689	4542	2040
690	4546	2032
691	4549	2024
692	4554	2017
693	4558	2009
694	4561	2001
695	4564	1993
696	4569	1986
697	4573	1978
698	4576	1970
699	4579	1962
700	4583	1955
701	4588	1947
702	4591	1939
703	4595	1932
704	4599	1924
705	4603	1917
706	4606	1909
707	4610	1901
708	4613	1893
709	4617	1886
710	4621	1878
711	4624	1870
712	4628	1862
713	4633	1855
714	4636	1848
715	4639	1840
716	4643	1832
717	4647	1825
718	4651	1817
719	4655	1810
720	4658	1802
721	4662	1795
722	4666	1787
723	4669	1780
724	4672	1772
725	4675	1764
726	4680	1757
727	4684	1750
728	4687	1742
729	4690	1734
730	4695	1727
731	4699	1720
732	4702	1713
733	4706	1705
734	4710	1698
735	4714	1690
736	4717	1683
737	4721	1676
738	4724	1668
739	4728	1661
740	4732	1654
741	4736	1646
742	4739	1639
743	4744	1632
744	4748	1625
745	4751	1617
746	4754	1610
747	4759	1603
748	4763	1596
749	4766	1588
750	4770	1581
751	4773	1574
752	4777	1567
753	4781	1559
754	4784	1552
755	4788	1545
756	4792	1538
757	4796	1531
758	4799	1523
759	4803	1516
760	4807	1509
761	4810	1502
762	4814	1495
763	4818	1488
764	4822	1481
765	4826	1474
766	4829	1467
767	4832	1459
768	4836	1452
769	4841	1446
770	4844	1438
771	4847	1431
772	4851	1424
773	4856	1417
774	4859	1410
775	4863	1403
776	4866	1396
777	4871	1390
778	4874	1383
779	4878	1375
780	4881	1368
781	4885	1362
782	4889	1355
783	4893	1348
784	4896	1341
785	4900	1334
786	4904	1327
787	4908	1320
788	4911	1313
789	4914	1306
790	4919	1299
791	4922	1292
792	4926	1285
793	4929	1279
794	4934	1272
795	4938	1265
796	4941	1258
797	4945	1251
798	4949	1245
799	4953	1238
800	4956	1231
801	4959	1224
802	4962	1217
803	4967	1211
804	4971	1204
805	4975	1197
806	4978	1190
807	4983	1184
808	4986	1177
809	4990	1170
810	4993	1163
811	4997	1157
812	5001	1150
813	5004	1143
814	5008	1136
815	5011	1130
816	5015	1123
817	5019	1116
818	5022	1109
819	5025	1103
820	5029	1096
821	5033	1090
822	5037	1083
823	5040	1076
824	5044	1070
825	5048	1063
826	5052	1056
827	5055	1050
828	5058	1043
829	5063	1037
830	5066	1030
831	5070	1023
832	5073	1017
833	5078	1010
834	5081	1004
835	5084	997
836	5088	990
837	5092	984
838	5096	977
839	5099	971
840	5103	964
841	5106	958
842	5111	951
843	5114	945
844	5118	938
845	5121	932
846	5126	925
847	5129	919
848	5133	912
849	5136	906
850	5140	899
851	5144	893
852	5147	887
853	5151	880
854	5154	874
855	5159	867
856	5162	861
857	5165	854
858	5169	848
859	5174	842
860	5177	835
861	5181	829
862	5184	823
863	5188	816
864	5192	810
865	5195	803
866	5199	797
867	5202	791
868	5206	784
869	5210	778
870	5213	772
871	5216	765
872	5221	759
873	5225	753
874	5228	746
875	5231	740
876	5235	734
877	5239	728
878	5242	721
879	5246	715
880	5249	709
881	5254	702
882	5257	696
883	5261	690
884	5264	684
885	5268	677
886	5272	671
887	5275	665
888	5278	659
889	5282	652
890	5287	646
891	5290	640
892	5293	634
893	5297	628
894	5302	622
895	5305	615
896	5308	609
897	5311	603
898	5315	597
899	5319	591
900	5323	584
901	5326	578
902	5329	572
903	5334	566
904	5338	560
905	5341	554
906	5344	548
907	5349	541
908	5352	535
909	5356	529
910	5359	523
911	5364	517
912	5367	511
913	5370	505
914	5374	499
915	5377	493
916	5381	487
917	5385	481
918	5388	474
919	5391	468
920	5395	462
921	5399	456
922	5402	450
923	5405	444
924	5409	438
925	5413	432
926	5416	426
927	5419	420
928	5423	414
929	5427	408
930	5431	402
931	5434	396
932	5437	390
933	5440	384
934	5444	378
935	5448	372
936	5452	366
937	5456	360
938	5460	354
939	5463	348
940	5467	342
941	5470	336
942	5474	330
943	5478	324
944	5481	319
945	5484	313
946	5488	307
947	5493	301
948	5496	295
949	5500	289
950	5503	283
951	5506	277
952	5511	271
953	5514	265
954	5517	260
955	5521	254
956	5525	248
957	5528	242
958	5532	236
959	5535	230
960	5538	224
961	5543	218
962	5546	213
963	5549	207
964	5553	201
965	5557	195
966	5561	189
967	5564	183
968	5567	178
969	5572	172
970	5575	166
971	5579	160
972	5582	154
973	5585	149
974	5589	143
975	5593	137
976	5596	131
977	5600	125
978	5604	120
979	5607	114
980	5610	108
981	5614	102
982	5617	97
983	5621	91
984	5625	85
985	5628	79
986	5632	74
987	5637	68
988	5640	62
989	5644	57
990	5647	51
991	5652	45
992	5656	39
993	5659	34
994	5663	28
995	5668	22
996	5671	17
997	5675	11
998	5678	5
999	5683	0
